ftdr	1727263
tph	1561680
banf	760498
ozon	1822829
evcm	1853145
mtor	1113256
pay	1841156
tlry	1731348
msge	1795250
ktb	1760965
ktos	1069258
ngvt	1653477
urbn	912615
cvco	278166
ng	1173420
gshd	1726978
cour	1651562
cpk	19745
evh	1628908
unfi	1020859
boot	1610250
usm	821130
bros	1866581
brfs	1122491
tsp	1823593
swtx	1773427
cint	1868995
dnut	1857154
pipr	1230245
pbf	1534504
nvro	1444380
simo	1329394
cdev	1658566
nxe	1698535
ibrx	1326110
ssu	1869858
save	1498710
shmay	1555379
fa	1210677
cvet	1752836
cent	887733
ailih	18654
neo	1077183
abcl	1703057
psmt	1041803
maxr	1121142
erj	1355444
fibk	860413
apam	1517302
twst	1581280
zip	1617553
ionq	1824920
mmyt	1495153
brc	746598
aaww	1135185
rcus	1724521
vorb	1843388
yelp	1345016
vnom	1602065
sgfy	1828182
hlio	1024795
pgre	1605607
hth	1265131
eqx	1756607
ptct	1070081
pacb	1299130
hrmy	1802665
agti	1749704
jks	1481513
bowl	1840572
prmw	884713
fbc	1033012
bpxxy	1567024
thrm	903129
mara	1507605
ntct	1078075
tbk	1539638
dan	26780
gcp	1644440
lpro	1806201
iosp	1054905
frme	712534
clbk	1723596
wire	850460
bdn	790816
tr	98677
sho	1295810
atsg	894081
arch	1037676
nxrt	1620393
scl	94049
gogl	1029145
nus	1021561
sdgr	1490978
kai	886346
or	1627272
ameh	1083446
wafd	936528
aat	1500217
plxs	785786
cnne	1704720
yumm	1073748
delky	1361371
pagp	1581990
eurn	1604481
wfrd	1603923
ebs	1367644
roic	1407623
mntv	1739936
lila	1712184
arcb	894405
orryy	1641431
mtx	891014
spxc	88205
door	893691
b	9984
ffbc	708955
ostk	1130713
cmtg	1666291
wsbc	203596
odp	800240
crk	23194
nzf	1137887
rlj	1511337
pax	1825570
rlay	1812364
figs	1846576
fold	1178879
calm	16160
ftai	1590364
frog	1800667
ccs	1576940
zeta	1851003
tuya	1829118
bmez	1785971
bbln	1866390
gtn	43196
rqi	1157842
ue	1611547
kar	1395942
atgsy	1437541
psfe	1833835
med	910329
utg	1263994
ster	1645070
gdv	1260729
prk	805676
hpk	1792849
itri	780571
napa	1835256
hbm	1322422
sbgi	912752
zgn	1877787
vctr	1570827
amr	1704715
czoo	1859639
pdm	1042776
smci	1375365
fss	277509
npo	1164863
sah	1043509
teo	932470
nog	1104485
rxt	1810019
fcpt	1650132
enr	1632790
csgs	1005757
bstz	1768666
gsat	1366868
ety	1340736
gms	1600438
xhr	1616000
ai	1577526
wgo	107687
ampl	1866692
opk	944809
nova	1772695
lfg	1823766
vzio	1835591
ego	918608
sasr	824410
res	742278
htgc	1280784
zntl	1725160
rdfn	1382821
kind	1846069
fbk	1649749
cmp	1227654
slcjy	1523541
tds	1051512
laur	912766
edu	1372920
tigo	912958
htlf	920112
vsto	1616318
cnk	1385280
nuv	812801
enic	1659939
crsr	1743759
iova	1425205
jeld	1674335
om	1484612
sjw	766829
cbz	944148
olk	1835539
ttgt	1293282
spce	1706946
arvl	1835059
ptxky	1545057
cyxt	1794905
dh	1861795
xmtr	1657573
wre	104894
acls	1113232
ths	1320695
manu	1549107
impjy	1437538
blmn	1546417
scgey	1449267
nex	1688476
sage	1597553
nac	1074952
ivt	1307748
banr	946673
ahco	1725255
fcel	886128
lkfn	721994
md	893949
drh	1298946
gnw	1276520
ako-a	925261
qrtea	1355096
rlgy	1398987
idcc	1405495
play	1525769
verx	1806837
embk	1827980
hcc	1691303
kn	1587523
sbcf	730708
praa	1185348
gsbd	1572694
swi	1739942
blnd	1855747
cd	1807192
mwa	1350593
bcnay	1445168
vmeo	1837686
mvst	1760689
evt	1253327
mgrc	752714
evri	1318568
arlp	1086600
rnst	715072
adx	2230
glng	1207179
trmk	36146
epc	1096752
prgs	876167
ecpg	1084961
akr	899629
nktr	906709
dfh	1825088
sats	1415404
envx	1828318
gcmg	1819796
ceqp	1136352
onem	1404123
step	1796022
hlmn	1822492
hope	1128361
acva	1637873
himx	1342338
wbx	1866501
oi	812074
iba	1044896
asz	1839191
nvee	1532961
mmi	1578732
fro	913290
itcb	1276671
nabl	1834488
law	1625641
cake	887596
sbh	1368458
bcat	1809541
bgs	1278027
vbtx	1501570
bur	1714174
wmk	105418
cswi	1624794
ddd	910638
olo	1431695
nmih	1547903
dea	1622194
vtkly	913744
egbn	1050441
prm	1880319
msex	66004
efsc	1025835
ari	1467760
utz	1739566
nvta	1501134
tdcx	1803112
vlrs	1520504
baly	1747079
vcel	887359
ns	1110805
csiq	1375877
kymr	1815442
ese	866706
rcii	933036
tse	1519061
irwd	1446847
gab	794685
avav	1368622
ctos	1709682
dac	1369241
www	110471
adv	1776661
thnpy	1792045
ne	1458891
ntb	1653242
cvi	1376139
pfs	1178970
mygn	899923
fsly	1517413
mir	1809987
ssp	832428
crto	1576427
tell	61398
xpro	1575828
uctt	1275014
ctkb	1831915
swim	1833197
gogo	1537054
arqq	1859690
taro	906338
foe	35214
hep	1283140
fhtf	1764443
cdna	1217234
int	789460
cdlx	1666071
infn	1138639
gbt	1629137
bke	885245
rily	1464790
stc	94344
dkl	1552797
skt	899715
vrtv	1599489
imkta	50493
mgpi	835011
mfa	1055160
crs	17843
amcx	1514991
vcyt	1384101
btt	1528437
pack	1712463
nwbi	1471265
gsm	1639877
tgh	1413159
rvt	804116
bpiry	1437441
two	1465740
cmre	1503584
usac	1522727
bdj	1332283
riot	1167419
negg	1474627
isee	1410939
pdi	1510599
xper	1803696
me	1804591
alhc	1832466
mag	1230992
pty	1190935
nwn	1733998
jps	1176433
comm	1517228
agio	1439222
hmn	850141
ypf	904851
tslx	1508655
ctre	1590717
adpt	1478320
cubi	1488813
icfi	1362004
avdx	1858257
alg	897077
kro	1257640
vgr	59440
mtrn	1104657
hni	48287
jack	807882
rxdx	1718852
frg	1528930
rely	1782170
cvii	1828248
kahc	1843212
star	1095651
ping	1679826
bpmp	1708301
zuo	1423774
eat	703351
vrts	883237
avns	1606498
xncr	1326732
pdo	1798618
mgni	1595974
adldy	1641427
cash	907471
you	1856314
mttr	1819394
nbtb	790359
prg	1808834
clm	814083
cco	1334978
imab	1778016
patk	76605
clne	1368265
nstg	1401708
irbt	1159167
esrt	1541401
bgcp	1094831
bbby	886158
cmpr	1262976
amk	1591587
hlly	1822928
usa	799195
gpre	1309402
lgnd	886163
cyrx	1124524
usna	896264
dada	1793862
ccxi	1340652
modv	1220754
etv	1322436
alex	1545654
ptve	1527508
tvtx	1438533
anf	1018840
valn	1836564
supn	1356576
flgt	1674930
lmdx	1685428
ty	99614
wabc	311094
ande	821026
codi	1345126
momo	1610601
lpsn	1102993
mei	65270
iag	1203464
vre	924901
xpel	1767258
hska	1038133
lc	1409970
arco	1508478
frta	1678463
gpor	874499
gbx	923120
ptra	1820630
crlbf	1832928
lxu	60714
lyel	1806952
rock	912562
bchpy	1887388
mdgl	1157601
xene	1582313
rdwr	1094366
gden	1071255
air	1750
semr	1831840
udmy	1607939
ten	1024725
mnro	876427
myrg	700923
gnl	1526113
kfrc	930420
ffie	1805521
mcri	907242
tgi	1021162
ahl-pc	1267395
fbnc	811589
forty	1045986
pmt	1464423
cffn	1490906
tal	1499620
mrtn	799167
tbbk	1295401
mfgp	1359711
sand	1434614
gsg	1332174
oii	73756
exfy	1476840
pi	1114995
inbt	1657803
kalu	811596
oflx	1317945
eqrx	1843762
lnn	836157
snex	913760
gel	1022321
ecol	1783400
bamr	1837429
mho	799292
azul	1432364
zgnx	1375151
sava	1069530
oscr	1568651
kra	1321646
buse	314489
tvty	704415
dsl	1566388
talo	1724965
bigc	1626450
fcf	712537
csr	798359
ilpt	1717307
acmr	1680062
plya	1692412
aagh	1098009
schl	866729
esta	1688757
tnc	97134
argo	1091748
hlth	1628945
wow	1701051
osis	1039065
shls	1831651
mlnk	1834494
aac	1829432
etg	1270523
phr	1412408
ecvt	1708035
slgc	1837412
arhs	1875444
mntk	1826600
snpo	1856430
vvnt	1713952
plmr	1761312
vcsa	1874944
bhlb	1108134
cyh	1108109
mcg	1846510
oxm	75288
ero	1853860
ccyc	1681769
pump	1680247
hees	1339605
ssys	1517396
stra	1013934
spns	885740
noah	1499543
cosg	1706509
zh	1835724
ffwm	1413837
crncy	909531
sncy	1743907
sfl	1289877
krys	1711279
dcbo	1829959
prta	1559053
evtl	1867102
ladr	1577670
rpay	1720592
cls	1030894
jbi	1839839
shyf	743238
bv	1734713
extr	1078271
snbr	827187
sa	1231346
prlb	1443669
schn	912603
pjt	1626115
lpi	1528129
lev	1834974
px	1841968
amrs	1365916
enva	1529864
ptnr	1096691
cldx	744218
uvv	102037
bxmx	1298699
bst	1616678
morf	1679363
evbg	1437352
veco	103145
dole	1857475
forg	1543916
domo	1505952
silv	1659520
user	1557127
sybt	835324
exai	1865408
plus	1022408
cdxs	1200375
uis	746838
lrn	1157408
trs	842633
bbn	1493683
dlx	27996
tgsgy	1437731
evv	1222922
mlab	724004
mbuu	1590976
cwh	1669779
ltc	887905
amph	1297184
ncbs	1174850
auph	1600620
tptx	1595893
cohu	21535
avid	896841
enta	1177648
eras	1761918
bif	102426
nmz	1266585
slvm	1856485
nymt	1273685
meg	1643615
gva	861459
road	1718227
nxgn	708818
aroc	1389050
gdot	1386278
dk	1694426
bkuh	1440153
fna	1531978
dcom	846617
vtscy	1880866
radi	1810739
ofg	1030469
ocsl	1414932
cnxn	1050377
pra	1127703
payo	1845815
eght	1023731
scs	1050825
pam	1469395
verv	1840574
vtex	1793663
prim	1361538
nmfc	1496099
apr	1735803
sbsi	705432
fhld	1386044
nfj	1260563
ttmi	1116942
imos	1123134
fxlv	1788717
atri	701288
gff	50725
pgti	1354327
hcat	1636422
brkl	1049782
inta	1565687
sxi	310354
eb	1475115
elf	1600033
tree	1434621
ocfc	1004702
hyt	1222401
bhg	1671284
mnrl	1745797
vadp	1700849
pro	1392972
tbla	1840502
fpf	1567569
bkd	1332349
rxrx	1601830
adus	1468328
kc	1795589
vld	1825079
skyw	793733
gpro	1500435
saft	1172052
lzb	57131
ges	912463
uuuu	1385849
alkt	1529274
loma	1711375
rvmd	1628171
svc	945394
camt	1109138
cnob	712771
alx	3499
acel	1698991
cmco	1005229
clbt	1854587
nbhc	1475841
fdp	1047340
tcbk	356171
gty	1052752
jwsm	1831359
gic	945114
fhai	1309251
agm	845877
cbd	1038572
kref	1631596
bcyc	1761612
cioxy	1483379
dvax	1029142
gdev	1848739
tgtx	1001316
sumo	1643269
wrld	108385
ldi	1831631
clb	1000229
pl	1836833
arry	1820721
silk	1397702
usph	885978
ssdt	1673504
azz	8947
ceix	1710366
get	1867325
opi	1456772
aosl	1387467
rgr	95029
hyzn	1716583
ryi	1481582
wetg	1784970
wish	1822250
yduqy	1519821
pta	1793882
clmt	1340122
giii	821002
rdnt	790526
sfix	1576942
scwx	1468666
amrn	897448
hcsg	731012
pcvx	1649094
btz	1379384
din	49754
ngd	800166
aledy	1508668
crnc	1768267
fgen	921299
lmnd	1691421
umh	752642
stba	719220
alec	1653087
inva	1080014
asix	1673985
chef	1517175
chco	726854
stsff	1585389
cde	215466
srce	34782
itos	1808865
sptn	877422
fsm	1341335
imax	921582
rnp	1224450
sovo	1856608
esgc	1532981
stem	1758766
cron	1656472
rgnx	1590877
rwt	930236
ccsi	1866633
fubo	1484769
agro	1499505
uan	1425292
banc	1169770
goev	1750153
drq	1042893
eoss	1651958
reta	1358762
dnn	1063259
spnt	1576018
gol	1291733
big	768835
taqr	1656053
ptgx	1377121
amtb	1734342
nbr	1163739
ngm	1426332
amps	1828723
grbk	1373670
tmp	1005817
dnow	1599617
poly	914025
nexa	1713930
api	1802883
eig	1379041
htld	799233
kros	1664710
kamn	54381
imgn	855654
dm	1754820
apog	6845
allo	1737287
mytay	1047564
rpt	842183
pfc	946647
cdmo	704562
astl	1860805
sldp	1844862
rc	1527590
nlst	1282631
mrus	1651311
hesm	1789832
qqqx	1608741
myov	1679082
smrt	1837014
orla	1680056
brsp	1717547
atge	730464
axsm	1579428
atec	1350653
kyn	1293613
pubm	1422930
cts	26058
gb	1799983
stng	1483934
til	1789769
pfbc	1492165
vivo	794172
bfs	907254
ggpi	1847127
aiv	922864
orgo	1661181
afya	1771007
nrk	1195739
plab	810136
edit	1650664
erii	1421517
bbio	1743881
adct	1771910
trmr	1849396
biogy	1572957
sgml	1848309
land	1495240
cchwf	1776738
rvnc	1479290
epac	6955
cook	1857853
hlgn	1840292
opad	1825024
tmci	1630627
qtrx	1503274
sii	1512920
wkme	1847584
chct	1631569
ddl	1854545
aste	792987
evop	1704596
etw	1322435
prpb	1812667
aten	1580808
mqy	890196
rskd	1851112
itpof	880224
cstl	1447362
brmk	1784797
dao	1781753
proc	1863362
flng	1772253
vtol	1525221
cet	18748
licy	1828811
matw	63296
hera	1842912
cars	1683606
wttr	1693256
kids	1425450
lmat	1158895
vivk	1450704
bbai	1836981
slca	1524741
kbsr	1482430
cpuh	1828608
cxw	1070985
avya	1418100
huya	1728190
prct	1588978
hurn	1289848
atex	1304492
tgls	1534675
inn	1497645
mcb	1476034
clov	1801170
cccc	1662579
krp	1657788
ra	1655099
hmst	1518715
mtls	1091223
uec	1334933
myte	1831907
par	708821
bcsf	1655050
obnk	1516912
nhc	1047335
sndl	1766600
kura	1422143
eos	1308335
by	1702750
bsig	1748824
arko	1823794
ttcf	1741231
sklz	1801661
gof	1380936
crhc	1818212
chy	1222719
zumz	1318008
sana	1770121
tsc	1380846
dht	1331284
nfgc	1840616
efc	1411342
apsg	1820872
gsl	1430725
forr	1023313
grc	42682
nuvb	1811063
arce	1740594
smwb	1842731
brbr	1772016
cresy	1034957
hsc	45876
gmre	1533615
agys	78749
btrs	1774155
dfin	1669811
krny	1617242
hzo	1057060
accd	1481646
enfn	1868912
vrex	1681622
pdfs	1120914
gam	40417
finv	1691445
aod	1379400
trssf	1778129
frey	1844224
imcr	1671927
mgi	1273931
rfp	1393066
hwkn	46250
blfs	834365
nvts	1821769
faro	917491
smp	93389
indi	1841925
amwd	794619
tclry	1080259
gldd	1372020
swm	1000623
bcor	1068875
aus	1838207
tgs	931427
igr	1268884
pll	1728205
acrs	1557746
denn	852772
jbss	880117
adtn	926282
ipi	1421461
nmm	1415921
posh	1825480
karo	1828102
zuus	1687926
cers	1020214
rckt	1281895
tup	1008654
oec	1609804
amwl	1393584
nrc	70487
tbi	768899
shen	354963
shcr	1816233
hipo	1828105
gco	18498
plym	1515816
oxlc	1495222
gprk	1464591
awf	906013
hims	1773751
sph	1005210
vnet	1508475
bcx	1506289
thry	1556739
cplg	1707178
blnk	1429764
avo	1802974
hrt	1859285
onl	1873923
flws	1084869
rbcaa	921557
mrc	1439095
wash	737468
ango	1275187
wlkp	1604665
bma	1347426
geni	1834489
chi	1171471
myi	883412
fnma	310522
audc	1086434
insw	1679049
sbfm	1402328
aspn	1145986
avpt	1777921
bird	1653909
hlit	851310
ahh	1569187
ntus	878526
ichr	1652535
lgsxy	1447221
xent	1271214
pebo	318300
dbi	1319947
mgic	876779
osw	1758488
trtx	1630472
hfwa	1046025
cndt	1677703
amsf	1018979
axl	1062231
hqh	805267
thq	1604522
bhe	863436
chrs	1512762
tmst	1598428
ceva	1173489
bmdpf	1002788
rovr	1826018
arlo	1736946
mtl	1302362
for	1406587
drd	1023512
sli	1537137
ac	1642122
caap	1717393
peri	1338940
csii	1180145
hut	1731805
gsky	1712923
revg	1687221
sbr	710752
abtx	1642081
jpc	1216583
ntst	1798100
cii	1278895
lbai	846901
htd	1260041
splp	1452857
brds	1861449
utl	755001
curv	1792781
eim	1176984
dmlp	1172358
glp	1323468
ffc	1174164
lilm	1855756
crnx	1658247
gnk	1326200
stgw	876883
fax	790500
pct	1830033
brog	1774983
plow	1287213
ha	1172222
ainv	1278752
seat	1856031
amrk	1591588
snce	1819113
crf	33934
dsgn	1807120
bxc	1301787
scsc	918965
can	1780652
qcrh	906465
celu	1752828
hbnc	706129
modn	1118417
pbi	78814
csv	1016281
merc	1333274
pbfx	1582568
cano	1800682
nesr	1698514
pahc	1069899
iesc	1048268
idt	1005731
mov	72573
wnc	879526
yext	1614178
ndmo	1793129
hfro	1710680
pntm	1830392
apgb	1838337
arqt	1787306
lgv	1832300
lung	1127537
uht	798783
mor	1340243
strc	1826681
anab	1370053
astr	1814329
dly	1788399
tile	715787
ptlo	1871509
uvsp	102212
rere	1838957
slp	1023459
gsbc	854560
jout	788329
bry	1705873
sndx	1395937
wti	1288403
acco	712034
pml	1170299
nndm	1643303
jqc	1227476
scvl	895447
good	1234006
ccf	830524
atai	1840904
strl	874238
kelya	55135
clfd	796505
tcpc	1370755
metc	1687187
holi	1357450
alpc	1616736
sxc	1514705
skil	1774675
exk	1277866
sens	1616543
ruth	1324272
plce	1041859
prtc	1782999
ghrs	1855129
clar	913277
hone	1769617
nptn	1227025
vmo	884152
nvgs	1581804
bfly	1804176
ayrwf	1847462
wina	908315
indt	1037390
sgmo	1001233
ewcz	1856236
cfb	1458412
base	1845022
bvs	1665988
mx	1325702
niu	1744781
mbin	1629019
fwrg	1789940
bto	925683
iren	1878848
ccrn	1141103
mhd	1034665
ubp	1029800
max	1818383
ingn	1294133
fviv	1828183
moln	1745114
absi	1672688
bnr	1792267
doma	1722438
cprx	1369568
avxl	1314052
jmia	1756708
brfh	1487197
hsii	1066605
cown	1466538
cpf	701347
atra	1604464
sdc	1775625
pdt	855886
yala	1794350
fnko	1704711
pds	1013605
slrc	1418076
rocc	77159
vrs	1421182
nwli	1635984
phk	1219360
capl	1538849
jrvr	1620459
azre	1633438
seer	1726445
lwlg	1325964
inbx	1739614
nx	1423221
sght	1531177
up	1819516
twi	899751
cvgw	1133470
mbi	814585
desp	1703141
wiw	1267902
ntgr	1122904
safly	1538028
dske	1642453
ebix	814549
ysg	1819580
ske	1713748
alp-pq	3153
hhr	1721181
cgbd	1544206
avah	1832332
npacy	1450276
ctbi	350852
swbi	1092796
lgo	1400438
wetf	880631
mnkd	899460
prdo	1046568
cac	750686
lind	1512499
nwbo	1072379
nfbk	1493225
soph	1840706
egle	1322439
aio	1778114
aeva	1789029
cbtx	1473844
hafc	1109242
agen	1098972
fmcb	1085913
dawn	1845337
rna	1599901
nssc	69633
cio	1593222
eocw	1843862
parr	821483
ptsi	798287
hngr	722723
svfa	1828478
avan	1819608
trvg	1683825
sibn	1459839
twou	1459417
cal	14707
arr	1428205
orgn	1802457
iiin	764401
ffic	923139
goss	1728117
brg	1442626
fmbh	700565
ipsc	1850119
btwn	1815086
ruprf	1010000
hiii	1823034
este	10254
ghld	1821160
tngx	1819133
clvly	1290877
imgo	1623715
qure	1590560
nuvl	1861560
evgo	1821159
pcok	1452936
pmvp	1699382
cutr	1162461
atlc	1464343
bhk	1160864
oprx	1448431
nie	1383441
janx	1817713
vinp	1826286
airs	1870940
repl	1737953
paya	1819881
cdre	1860543
vist	1762506
mvis	65770
lmaca	1831992
eoi	1300391
mmx	1773250
ree	1843588
rbac	1815184
vray	1597313
smfr	1818331
amswa	713425
goac	1816176
aawh	1756390
boe	1320375
tbph	1583107
sp	1059262
fbms	947559
kzr	1645666
sohu	1734107
ofix	884624
vygg	1822877
iim	885601
svm	1340677
geo	923796
aan	1821393
cgnt	1824814
stok	1623526
scoa	1828985
htbk	1053352
cion	1534254
msda	1846996
lgac	1836337
slam	1838162
hcci	1403431
veon	1468091
band	1514416
vhi	59255
acre	1529377
bbdc	1379785
pfn	1296250
asle	1754170
ufcs	101199
dgii	854775
cnta	1847903
fpac	1829426
tcx	909494
fosl	883569
tshmy	1503526
pgc	1050743
trmd	1655891
repx	1001614
bgry	1824734
lnd	1499849
tdup	1484778
hive	1720424
real	1573221
bzun	1625414
tdw	98222
alxo	1810182
achr	1824502
icvx	1786255
lbc	1475348
vtyx	1851194
spaq	1838527
sboey	1578955
swir	1111863
crgy	1866175
dhc	1075415
srne	850261
ccvi	1828250
vslax	853180
hibb	1017480
gsev	1828096
nkx	1195738
onew	1772921
gwh	1819438
cldt	1476045
wpcb	1836074
hlx	866829
gevo	1392380
eh	1759783
nid	1557915
crai	1053706
gci	1579684
vgm	880892
vvr	1059386
sgh	1616533
osbc	357173
pcn	1160990
etd	896156
petq	1668673
innv	1834376
uslm	82020
rada	761238
ldp	1548717
ivr	1437071
kvsc	1846068
knsa	1730430
acb	1683541
atrs	1016169
fthy	1810523
cifr	1819989
ble	1176194
bjri	1013488
kdny	1435049
ino	1055726
wsr	1175535
lasr	1124796
hstm	1095565
hyln	1759631
bwmx	1788257
mirm	1759425
vkq	877463
blbd	1589526
nrgx	1756908
adth	1838672
hbia	732417
tigr	1756699
irs	933267
hzon	1821788
bitf	1812477
hyfm	1695295
trst	357301
sva	1084201
titn	1409171
msbi	1466026
ww	105319
ccd	1602584
olp	712770
nrds	1625278
edn	1395213
gdyn	1743725
boxd	1828672
imvt	1764013
dhil	909108
dcgo	1822359
agx	100591
fc	886206
etj	1395325
mitk	807863
iqi	885125
pbt	319654
coll	1267565
crmt	799850
cfiv	1825249
abml	1576873
alcc	1849056
ggn	1313510
vvi	884219
bfk	1137393
ddi	1799567
hckt	1057379
myd	879361
bbar	913059
tpb	1290677
ontf	1110611
fsp	1031316
vlta	1819584
nrix	1549595
hy	1173514
tls	320121
yorw	108985
dice	1645569
fsnb	1840225
newt	1587987
vsec	102752
mit	1826058
plby	1803914
imxi	1683695
pzn	1399249
catc	711772
srdx	924717
glue	1826457
lca	1844642
anip	1023024
lqdt	1235468
mcbs	1747068
fmnb	709337
quot	1115128
coco	1482981
vnda	1347178
glt	41719
nbb	1478888
bit	1562818
dba	1383082
acqr	1837393
amrx	1723128
blx	890541
rick	935419
irmd	1325618
newp	1369085
tgb	878518
doyu	1762417
mgtx	1735438
rptx	1808158
mye	69488
mxct	1287098
cyrn	1084577
pear	1835567
body	1826889
blu	1259942
wulf	1083301
hci	1400810
kop	1315257
chs	897429
thff	714562
gpmt	1703644
dco	30305
bvh	315858
prch	1784535
dtc	1870600
emd	1227862
rbot	1812173
ta	1378453
ccb	1437958
bzfd	1828972
diax	1608742
ob	1454938
rmgc	1838108
phvs	1830487
cnsl	1304421
valu	717720
bgb	1546429
opra	1737450
ambc	874501
trns	99302
legh	1436208
untc	798949
notv	720154
bgy	1393299
egrx	827871
bw	1630805
ccap	1633336
thr	1489096
mkfg	1816613
mcrb	1609809
nn	1865631
chuy	1524931
lx	1708259
gbl	1060349
mbwm	1042729
lpg	1596993
wkhs	1425287
sd	1349436
wdh	1823986
cepu	1717161
vaxx	1851657
prax	1689548
npk	80172
agcb	1830232
rlmd	1553643
nxj	1087786
muc	1051004
aura	1501796
cbl	910612
cswc	17313
leu	1065059
fpi	1591670
qnst	1117297
mvf	835948
vcv	895531
np	1296435
biox	1769484
dbd	28823
cara	1346830
dx	826675
cgem	1789972
gte	1273441
veri	1615165
zeal	1674988
orc	1518621
tspq	1838219
revh	1841389
gtpb	1842046
bmrc	1403475
mcs	62234
jfr	1276533
mtw	61986
vaqc	1842386
rapt	1673772
ghy	1554697
dxpe	1020710
arow	717538
dpg	1515671
ghg	1724755
huma	1818382
conn	1223389
adgi	1832038
poww	1015383
cpac	1221029
vln	1863006
le	799288
mui	1232860
pets	1040130
bdsi	1103021
fbrt	1562528
hps	1215913
heps	1850235
plnhf	1813452
bme	1314966
cass	708781
vxrt	72444
qsi	1816431
phat	1783183
hbt	775215
sify	1094324
bbsi	902791
nxdt	1356115
mmd	1518557
opy	791963
cmbm	1738177
bhil	1830210
rway	1653384
mdxg	1376339
rgp	1084765
aka	1865107
flnc	1868941
evc	1109116
endp	1593034
rmax	1581091
vec	1601548
hrtx	818033
omic	1850906
prpc	1821329
osur	1116463
frph	844059
groy	1834026
rtlr	1748773
iiiv	1728688
ciso	1777319
rex	744187
nqp	870780
crbu	1619856
srrk	1727196
doug	1878897
mmu	886043
bfc	1746109
akro	1744659
phar	1828316
ytpg	1840859
tpvg	1580345
thw	1635977
eols	1570562
fulc	1680581
knop	1564180
bzh	915840
hvt	216085
hov	357294
stkl	351834
dgnu	1827076
pv	1818787
pnnt	1383414
mua	901243
vitl	1579733
ecom	1169652
ocft	1780531
ospn	1044777
avk	1219120
ellky	1437194
cmax	1813914
awp	1390195
rigl	1034842
cmtl	23197
eqbk	1227500
sb	1434754
blw	1233681
dbo	1383058
sri	1043337
crge	1277250
ewtx	1710072
anzu	1840877
upld	1505155
jpi	1547994
scwo	933972
motv	1827821
boom	34067
lwel	1567098
fmac	1822219
tmdx	1756262
cmps	1816590
atni	879585
tbcp	1815753
fmcc	1026214
bfst	1624322
chw	1396277
ulnv	1605810
amot	46129
sirr	1523526
traq	1841230
rad	84129
gim	828803
ulh	1308208
ctaq	1823634
ifn	917100
amal	1823608
eqd	1818221
gut	1080720
sln	1479615
inre	1528985
igms	1496323
cpsi	1169445
pflt	1504619
co	1467808
prpl	1643953
iea	1652362
finm	1823855
jynt	1612630
hhla	1824185
mgnx	1125345
joff	1824149
fsbc	1275168
agac	1833909
mcft	1638290
ocgn	1372299
ohpa	1836129
flic	740663
llnw	1391127
albo	1322505
vsta	1792829
grpn	1490281
evn	1074540
fisi	862831
dfp	1559991
ufpt	914156
hayn	858655
oust	1816581
sols	1519177
mfl	1045126
ephy	1827248
spwh	1132105
curo	1711291
nyxh	1857190
ctlp	896429
vldr	1745317
pdot	1841845
pnt	1811764
ltch	1826000
vgii	1841761
alrs	903419
tpc	77543
tcva	1845580
meso	1345099
ibcp	39311
dsu	1051003
hnst	1530979
gain	1321741
wsbf	1569994
impx	1820191
trin	1786108
locl	1840780
ebf	33002
htbi	1538263
myn	882150
ctv	1835378
spne	1637761
ml	1807846
fcbc	859070
renn	1509223
arct	1768224
bh	1726173
mass	1555279
pacx	1829797
peo	216851
rmr	1644378
toi	1799191
nlcp	1854964
hpi	1176199
rm	1519401
stk	1471420
cool	1829953
isd	1534880
afmd	1608390
clw	1441236
fcax	1823733
nstb	1834518
vki	908993
acet	1720580
rsi	1793659
cir	1091883
fdus	1513363
nstc	1835817
mbac	1839175
tlga	1827871
brdg	1854401
nstd	1835814
srg	1628063
mod	67347
vera	1831828
tdf	919893
aaqc	1838883
ead	1210123
mofg	1412665
ecc	1604174
cmrx	1117480
spfi	1163668
mvbf	1277902
rmni	1635282
rsvr	1824403
tkno	1850902
vwe	1834045
stxb	1499453
bui	1528988
rbb	1499422
avir	1593899
alvr	1754068
insg	1022652
mf	1851682
rngtf	1431852
bwb	1341317
ffntf	1783875
lxfr	1096056
siga	1010086
mca	888410
tnk	1419945
cyd	932695
leo	818972
grph	1815776
grin	1725293
avd	5981
krus	1772177
loco	1606366
lylt	1870997
tnya	1858848
wtba	1166928
nrp	1171486
cstr	1676479
nnox	1795251
trc	96869
blde	1779128
myps	1823878
rev	887921
cfvi	1830081
acam	1846125
ebtc	1018399
cang	1725123
tetc	1840920
lidr	1818644
fra	1259708
xpof	1802156
naac	1830063
smbc	916907
igd	1285890
idya	1676725
rkly	1852117
artna	863110
ezrg	1543066
bark	1819574
iva	1756594
btai	1720893
srra	1290149
ke	1606757
fsd	1494530
lhc	1824153
ll	1396033
fmtx	1538927
dsx	1318885
ngms	1821349
taco	1585583
ccbg	726601
tcda	1595585
maxn	1796898
cem	1488775
anik	898437
omga	1850838
gilt	897322
next	1612720
leap	1818346
rmt	912147
sbnc	703904
idex	837852
sbow	351817
grwg	1604868
imtx	1809196
lian	1831283
asa	1230869
apph	1807707
lvox	1723648
rgc	1829667
joan	1834585
tpic	1455684
higa	1823776
borr	1715497
hmpt	1830197
kpti	1503802
invz	1835654
djco	783412
fmao	792966
etb	1308927
srlp	1525287
inbk	1562463
tti	844965
ztr	836412
noa	1368519
eto	1281926
bhb	743367
dlth	1649744
avdl	1012477
